time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-23T01:24:34.000Z,0.6008,-80.2697,10,5.8,mwp,,120,2.485,0.86,us,us20005l3v,2016-04-24T22:31:28.040Z,"26km W of Muisne, Ecuador",earthquake,6.9,1.9,,,reviewed,us,us
2016-04-23T01:12:22.710Z,38.7928333,-122.797,3.01,2.1,md,53,33,0.006539,0.06,nc,nc72626380,2016-04-27T02:11:03.163Z,"3km WNW of The Geysers, California",earthquake,0.13,0.24,0.203,31,reviewed,nc,nc
2016-04-23T01:06:14.000Z,59.6533,-153.9755,200,2.9,ml,,,,,ak,ak13491125,2016-04-23T02:08:20.993Z,"54km E of Old Iliamna, Alaska",earthquake,,,,,automatic,ak,ak
2016-04-23T00:58:52.000Z,61.3257,-147.1449,20,1.5,ml,,,,0.77,ak,ak13491123,2016-04-23T02:07:33.427Z,"47km WNW of Valdez, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-04-23T00:55:00.150Z,12.3912,-86.919,109.83,4.1,mb,,135,0.241,0.71,us,us20005l3s,2016-04-24T22:19:14.500Z,"6km SW of Leon, Nicaragua",earthquake,4.7,5.7,0.083,40,reviewed,us,us
2016-04-23T00:11:46.000Z,46.487,-65.996,5,2,mb_lg,,,,0.6,us,us20005lhp,2016-04-25T22:33:31.040Z,"70km SW of Miramichi, Canada",earthquake,3,2,,,reviewed,ott,ott
2016-04-22T23:58:49.000Z,46.504,-66.004,5,2.6,mb_lg,,,,0.43,us,us20005l4s,2016-04-25T22:25:47.812Z,"69km SW of Miramichi, Canada",earthquake,2.9,2,,,reviewed,ott,ott
2016-04-22T23:51:24.000Z,65.2272,-148.8408,14.9,1,ml,,,,0.47,ak,ak13491013,2016-04-23T00:38:09.874Z,"57km NW of Ester, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-04-22T23:33:05.580Z,33.143,-115.607,9.31,1.48,ml,22,115,0.03513,0.22,ci,ci37335671,2016-04-23T00:35:54.005Z,"9km WNW of Calipatria, CA",earthquake,0.34,0.58,0.235,21,reviewed,ci,ci
2016-04-22T23:32:34.000Z,61.4684,-140.4651,4.1,1.2,ml,,,,0.26,ak,ak13491005,2016-04-23T00:37:40.847Z,"178km WNW of Haines Junction, Canada",earthquake,0.3,0.9,,,automatic,ak,ak
2016-04-22T23:24:52.000Z,63.2443,-151.1016,6.8,1,ml,,,,0.24,ak,ak13490992,2016-04-23T00:37:40.216Z,"109km W of Cantwell, Alaska",earthquake,0.5,1,,,automatic,ak,ak
2016-04-22T23:15:57.000Z,64.9558,-147.4478,0,1.5,ml,,,,0.61,ak,ak13490921,2016-04-22T23:49:37.555Z,"17km NNE of Badger, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-04-22T23:14:23.030Z,-10.3635,165.1144,10,5.4,mb,,37,5.173,0.66,us,us20005l30,2016-04-24T22:11:30.406Z,"87km WNW of Lata, Solomon Islands",earthquake,3.4,1.8,0.034,291,reviewed,us,us
2016-04-22T23:00:58.600Z,21.9221,102.3517,10,4.5,mb,,32,4.447,0.68,us,us20005l2s,2016-04-25T23:15:14.142Z,"36km NE of Phongsali, Laos",earthquake,7.4,1.9,0.065,70,reviewed,us,us
2016-04-22T22:50:47.300Z,37.9328333,-123.0533333,9.2,3.01,ml,77,203,0.06889,0.13,nc,nc72626350,2016-04-26T05:57:04.629Z,"25km SW of Inverness, California",earthquake,0.3,0.32,0.251,41,reviewed,nc,nc
2016-04-22T22:44:20.000Z,63.148,-149.5918,3.7,1.7,ml,,,,0.89,ak,ak13490915,2016-04-22T23:49:39.139Z,"42km SW of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-22T22:40:38.000Z,63.0074,-151.62,5.3,1.3,ml,,,,0.97,ak,ak13490913,2016-04-22T23:49:38.479Z,"108km NW of Talkeetna, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-04-22T22:37:39.100Z,18.7476,-66.4984,49,2.5,Md,12,244.8,0.46622563,0.17,pr,pr16113007,2016-04-24T21:57:01.040Z,"31km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.1,2.2,0,8,reviewed,pr,pr
2016-04-22T22:33:56.500Z,18.0034,-66.4962,14,2.3,Md,13,100.8,0.1060012,0.1,pr,pr16113006,2016-04-22T22:59:26.594Z,"1km N of Potala Pastillo, Puerto Rico",earthquake,0.2,0.4,0,6,reviewed,pr,pr
2016-04-22T22:32:50.000Z,60.8538,-149.3362,28.5,1.8,ml,,,,0.56,ak,ak13490911,2016-04-22T23:04:23.070Z,"36km WNW of Whittier, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-22T22:18:20.400Z,17.9841,-66.5511,6,1.6,Md,3,288,0.07725511,0.12,pr,pr16113008,2016-04-22T23:56:22.974Z,"4km SSW of Aguilita, Puerto Rico",earthquake,1.1,0.3,0,2,reviewed,pr,pr
2016-04-22T22:11:29.340Z,33.0813333,-114.9965,-0.15,1.57,ml,7,204,0.1099,0.08,ci,ci37335655,2016-04-22T22:54:11.255Z,"47km NE of Holtville, CA",quarry blast,0.53,31.61,0.174,6,reviewed,ci,ci
2016-04-22T21:55:50.530Z,37.419,-119.0545,10.47,1.09,md,12,201,0.1085,0.07,nc,nc72626340,2016-04-22T22:29:46.176Z,"26km SSW of Mammoth Lakes, California",earthquake,0.67,1.12,0.166,13,reviewed,nc,nc
2016-04-22T21:52:14.430Z,37.399,-119.0546667,13.29,1.4,md,19,152,0.1021,0.07,nc,nc72626335,2016-04-23T20:58:34.734Z,"28km SSW of Mammoth Lakes, California",earthquake,0.39,0.54,0.299,15,reviewed,nc,nc
2016-04-22T21:42:20.740Z,49.3344,153.19,172.81,4.4,mb,,102,4.722,0.57,us,us20005l20,2016-04-25T23:05:47.040Z,"258km SW of Severo-Kuril'sk, Russia",earthquake,5.5,8.7,0.046,136,reviewed,us,us
2016-04-22T21:14:45.250Z,34.026,-117.2313333,16.23,1.31,ml,21,88,0.09001,0.13,ci,ci37139036,2016-04-22T22:49:46.131Z,"4km SE of Loma Linda, CA",earthquake,0.25,0.53,0.156,22,reviewed,ci,ci
2016-04-22T21:14:38.450Z,34.0256667,-117.2308333,15.9,1.6,ml,60,61,0.09179,0.13,ci,ci37335639,2016-04-22T22:43:30.874Z,"4km SE of Loma Linda, CA",earthquake,0.16,0.31,0.223,20,reviewed,ci,ci
2016-04-22T21:06:14.760Z,49.4436667,-120.5296667,-0.53,1.96,ml,9,212,0.6101,0.33,uw,uw61129657,2016-04-26T16:22:12.820Z,"2km SW of Princeton, Canada",explosion,2.78,31.61,0.113,8,reviewed,uw,uw
2016-04-22T20:49:28.799Z,38.6666,-118.7734,9.9,1.3,ml,5,307.97,0.2,0.1012,nn,nn00541523,2016-04-23T20:59:33.259Z,"20km NW of Hawthorne, Nevada",earthquake,3.98,7.9,0.26,2,reviewed,nn,nn
2016-04-22T20:29:57.000Z,61.6308,-141.7354,2.9,1.6,ml,,,,0.5,ak,ak13490837,2016-04-22T21:06:48.513Z,"144km E of Chitina, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-22T20:27:03.670Z,33.849,-117.4903333,-0.54,1.51,ml,62,46,0.04914,0.22,ci,ci37335631,2016-04-22T20:54:49.145Z,"4km SE of Home Gardens, CA",quarry blast,0.27,31.61,0.11,42,reviewed,ci,ci
2016-04-22T20:02:05.930Z,46.35,-122.3285,4.83,1.56,ml,22,153,0.0456,0.18,uw,uw61129637,2016-04-26T16:15:49.130Z,"23km S of Morton, Washington",earthquake,0.42,0.92,0.152,25,reviewed,uw,uw
2016-04-22T20:00:20.210Z,33.8658333,-117.4981667,-0.54,1.33,ml,39,48,0.05325,0.21,ci,ci37335623,2016-04-22T20:46:45.960Z,"2km ESE of Home Gardens, CA",quarry blast,0.32,31.61,0.188,21,reviewed,ci,ci
2016-04-22T19:44:44.000Z,60.9148,-150.5184,57.5,1.8,ml,,,,0.35,ak,ak13490831,2016-04-22T20:24:35.461Z,"44km NNE of Sterling, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-04-22T19:39:39.000Z,60.9044,-150.5261,59.8,1.4,ml,,,,0.21,ak,ak13490829,2016-04-22T20:24:34.419Z,"42km NNE of Sterling, Alaska",earthquake,0.5,0.9,,,automatic,ak,ak
2016-04-22T19:38:11.170Z,-4.5325,94.3613,15.01,5.2,mb,,28,6.627,0.78,us,us20005l0c,2016-04-26T17:40:49.931Z,"Southwest of Sumatra, Indonesia",earthquake,7.8,3.4,0.044,171,reviewed,us,us
2016-04-22T19:29:35.000Z,63.6948,-152.0832,9.4,1.6,ml,,,,0.71,ak,ak13490826,2016-04-22T20:24:37.109Z,"154km W of Healy, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-22T19:27:19.000Z,59.7228,-151.5677,52.3,1.9,ml,,,,0.67,ak,ak13490823,2016-04-22T20:24:36.298Z,"5km N of Diamond Ridge, Alaska",earthquake,0.6,0.7,,,automatic,ak,ak
2016-04-22T19:23:58.000Z,60.8991,-150.4328,63,1.5,ml,,,,0.57,ak,ak13490821,2016-04-22T20:24:39.280Z,"44km NNE of Sterling, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-04-22T19:12:51.000Z,58.7279,-152.6123,20.6,1.9,ml,,,,0.29,ak,ak13490755,2016-04-22T20:24:38.015Z,"105km N of Kodiak, Alaska",earthquake,14,8.7,,,automatic,ak,ak
2016-04-22T19:04:32.080Z,43.9986667,-121.8496667,1.68,1.59,ml,4,272,0.06525,0.06,uw,uw61129597,2016-04-22T20:07:37.690Z,"35km WNW of Sunriver, Oregon",earthquake,0.66,9.02,0.065,3,reviewed,uw,uw
2016-04-22T19:03:01.580Z,45.993,-112.4701667,-2,1.68,ml,8,153,0.171,0.09,mb,mb80137684,2016-04-22T19:14:42.990Z,"5km ESE of Butte, Montana",quarry blast,0.85,31.61,0.071,6,reviewed,mb,mb
2016-04-22T18:47:57.380Z,1.553,126.5249,60.04,5.1,mb,,33,1.144,0.96,us,us20005kyg,2016-04-26T16:52:07.475Z,"126km NW of Kota Ternate, Indonesia",earthquake,6.7,5.9,0.043,177,reviewed,us,us
2016-04-22T18:40:26.790Z,32.6315,-115.7438333,4.82,2.32,ml,30,169,0.02309,0.2,ci,ci37335583,2016-04-22T19:32:03.309Z,"16km WNW of Progreso, B.C., MX",earthquake,0.35,0.37,0.162,66,reviewed,ci,ci
2016-04-22T18:28:11.040Z,-11.7476,124.4186,46.6,4.4,mb,,84,3.764,1.25,us,us20005kyb,2016-04-26T15:10:55.149Z,"197km SSE of Kupang, Indonesia",earthquake,4.3,7,0.144,14,reviewed,us,us
2016-04-22T18:06:19.000Z,62.9835,-151.5371,0,1,ml,,,,0.66,ak,ak13490750,2016-04-22T18:55:00.691Z,"103km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-22T17:59:39.730Z,36.1262,-97.0712,11.33,2.1,ml,,59,0.135,0.46,us,us20005lg7,2016-04-26T14:59:23.219Z,"1km NW of Stillwater, Oklahoma",earthquake,1.4,4.6,0.062,34,reviewed,us,us
2016-04-22T17:52:08.620Z,36.8685,-121.5985,-0.08,1.45,md,6,157,0.01207,0.07,nc,nc72626190,2016-04-26T01:25:41.179Z,"5km SSE of Quarry near Aromas, CA",quarry blast,0.57,31.61,0.314,6,reviewed,nc,nc
2016-04-22T17:30:26.000Z,62.3054,-149.5825,11.8,1.5,ml,,,,0.91,ak,ak13490682,2016-04-22T18:19:34.360Z,"21km NE of Y, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-22T17:07:56.090Z,36.2281667,-89.4976667,6.73,1,md,6,112,0.02979,0.03,nm,nm60138371,2016-04-26T13:19:48.340Z,"4km SSW of Ridgely, Tennessee",earthquake,0.38,0.67,0.041,3,reviewed,nm,nm
2016-04-22T17:07:38.000Z,63.4986,-149.7064,92.9,1.4,ml,,,,0.94,ak,ak13490681,2016-04-22T17:39:25.644Z,"39km WNW of Cantwell, Alaska",earthquake,0.8,1,,,automatic,ak,ak
2016-04-22T16:38:50.690Z,46.9825,-122.1981667,-0.79,1.07,ml,10,81,0.0149,0.1,uw,uw61129547,2016-04-22T16:52:39.770Z,"10km SE of Graham, Washington",explosion,0.57,31.61,0.147,7,reviewed,uw,uw
2016-04-22T16:36:37.000Z,59.5246,-152.9669,87.2,1.7,ml,,,,1.16,ak,ak13490676,2016-04-22T17:39:27.650Z,"69km WSW of Anchor Point, Alaska",earthquake,0.8,0.8,,,automatic,ak,ak
2016-04-22T16:26:55.710Z,47.2966667,-122.2458333,19.74,2.23,ml,35,48,0.084,0.17,uw,uw61129537,2016-04-22T19:05:19.530Z,"1km SW of Auburn, Washington",earthquake,0.23,0.6,0.137,77,reviewed,uw,uw
2016-04-22T16:21:15.950Z,46.427,-122.3266667,-1.11,1.2,ml,6,243,0.09718,0.18,uw,uw61129532,2016-04-22T18:50:28.670Z,"15km SSW of Morton, Washington",explosion,0.7,31.61,0.22,9,reviewed,uw,uw
2016-04-22T16:19:17.000Z,62.2664,-148.8095,29.2,1.5,ml,,,,0.7,ak,ak13490668,2016-04-22T16:53:17.987Z,"52km N of Sutton-Alpine, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-04-22T15:55:50.520Z,-23.5994,-71.1758,17.18,4.7,mb,,142,0.576,0.98,us,us20005kx4,2016-04-22T16:26:00.809Z,"79km W of Antofagasta, Chile",earthquake,5.1,5.3,0.158,12,reviewed,us,us
2016-04-22T15:49:43.300Z,18.6741,-64.4795,62,2.9,Md,4,324,0.43927617,0.1,pr,pr16113005,2016-04-22T21:36:05.598Z,"31km NNE of Road Town, British Virgin Islands",earthquake,3.5,1.9,0,3,reviewed,pr,pr
2016-04-22T15:40:23.260Z,-10.6634,165.162,43.39,4.9,mb,,209,5.153,0.88,us,us20005kx0,2016-04-22T16:04:45.166Z,"73km W of Lata, Solomon Islands",earthquake,13.1,12,0.123,21,reviewed,us,us
2016-04-22T15:39:05.650Z,-0.2107,-80.7039,10,4.8,mb,,170,2.213,1.2,us,us20005kwx,2016-04-22T16:31:37.451Z,"53km NW of Bahia de Caraquez, Ecuador",earthquake,8.6,1.9,0.081,47,reviewed,us,us
2016-04-22T15:36:27.770Z,-0.5504,-80.9458,10,4.8,mb,,154,2.277,1.1,us,us20005kww,2016-04-22T16:19:11.564Z,"50km NNW of Manta, Ecuador",earthquake,3.3,1.9,0.076,53,reviewed,us,us
2016-04-22T15:36:07.000Z,63.5105,-149.4388,107,2.1,ml,,,,0.69,ak,ak13490603,2016-04-22T16:12:40.983Z,"27km WNW of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-22T15:30:26.400Z,18.7625,-65.785,48,2.4,Md,4,302.4,0.49317509,0.1,pr,pr16113004,2016-04-22T20:54:03.116Z,"37km N of Vieques, Puerto Rico",earthquake,2.4,3.3,0,3,reviewed,pr,pr
2016-04-22T15:18:38.726Z,40.6025,-119.4956,6.4,1.4,ml,3,312.42,0.705,0.0758,nn,nn00541520,2016-04-23T20:59:21.131Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,12.53,52.2,0,2,reviewed,nn,nn
2016-04-22T15:08:34.000Z,61.4147,-148.5052,28,1.4,ml,,,,0.7,ak,ak13490601,2016-04-22T16:12:39.802Z,"31km ESE of Butte, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-04-22T14:50:50.660Z,37.6656667,-118.8945,-2.26,1.06,md,7,173,0.014,0.14,nc,nc72626165,2016-04-22T19:31:03.579Z,"7km ENE of Mammoth Lakes, California",earthquake,0.56,5.63,0.226,6,reviewed,nc,nc
2016-04-22T14:41:35.000Z,62.6495,-151.1685,86,3.4,ml,,,,0.71,ak,ak13490530,2016-04-22T15:34:43.364Z,"65km NW of Talkeetna, Alaska",earthquake,0.2,0.6,,,automatic,ak,ak
2016-04-22T14:40:55.820Z,19.287,-155.385,4.365,1.53,md,34,102,0.04616,0.11,hv,hv61238131,2016-04-22T16:44:46.210Z,"13km NE of Pahala, Hawaii",earthquake,0.35,1.45,0.17,15,reviewed,hv,hv
2016-04-22T14:31:52.000Z,60.16,-141.3334,0,1.9,ml,,,,0.89,ak,ak13490527,2016-04-22T15:33:56.915Z,"61km E of Cape Yakataga, Alaska",earthquake,1,0.6,,,automatic,ak,ak
2016-04-22T14:26:46.720Z,33.4705,-116.4473333,6.89,1.15,ml,51,68,0.05577,0.16,ci,ci37335519,2016-04-22T15:57:56.710Z,"23km ESE of Anza, CA",earthquake,0.14,0.46,0.141,31,reviewed,ci,ci
2016-04-22T14:14:52.690Z,46.1991667,-122.1876667,3.05,1.01,md,8,143,0.002289,0.1,uw,uw61129517,2016-04-22T18:48:53.010Z,"37km NNE of Amboy, Washington",earthquake,0.7,0.49,0.429,2,reviewed,uw,uw
2016-04-22T14:00:21.720Z,33.2908333,-115.6735,4.79,1.72,ml,35,72,0.07937,0.21,ci,ci37335503,2016-04-22T16:03:25.929Z,"9km SE of Bombay Beach, CA",earthquake,0.24,0.73,0.135,53,reviewed,ci,ci
2016-04-22T13:58:26.308Z,40.6163,-119.5147,0,1.3,ml,3,312.75,0.713,0.12,nn,nn00541518,2016-04-23T20:59:15.428Z,"12km WNW of Gerlach-Empire, Nevada",earthquake,5.83,,0,1,reviewed,nn,nn
2016-04-22T13:47:30.000Z,60.095,-152.8602,117.8,2.6,ml,,,,0.5,ak,ak13490513,2016-04-22T14:50:18.250Z,"43km S of Redoubt Volcano, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-04-22T13:46:16.000Z,61.8709,-149.3738,39.1,1.4,ml,,,,0.91,ak,ak13490511,2016-04-22T14:49:40.405Z,"15km NNW of Fishhook, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-04-22T13:44:11.000Z,61.7882,-151.1989,64.6,1.5,ml,,,,0.33,ak,ak13490509,2016-04-22T14:49:39.537Z,"61km W of Willow, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-04-22T13:27:39.000Z,62.3165,-149.6713,30.2,1,ml,,,,0.55,ak,ak13490506,2016-04-22T14:07:12.607Z,"19km NNE of Y, Alaska",earthquake,0.6,0.5,,,automatic,ak,ak
2016-04-22T13:26:19.700Z,-2.7324,-80.0914,51.65,4.9,mwr,,144,0.81,1.2,us,us20005kvu,2016-04-22T17:41:26.149Z,"34km ESE of Playas, Ecuador",earthquake,3.9,6.9,0.065,23,reviewed,us,us
2016-04-22T13:23:08.740Z,37.3743324,-121.7334976,5.85,1.98,md,27,58,0.02821,0.04,nc,nc72626145,2016-04-22T14:59:27.019Z,"7km E of East Foothills, California",earthquake,0.16,0.36,0.13,22,automatic,nc,nc
2016-04-22T13:07:52.000Z,52.2117,179.0163,55.1,2.7,ml,,,,0.31,ak,ak13490503,2016-04-23T00:41:00.966Z,"45km NE of Little Sitkin Island, Alaska",earthquake,10.3,14.2,,,reviewed,ak,ak
2016-04-22T12:53:40.000Z,59.8148,-152.9955,90.7,1.6,ml,,,,0.48,ak,ak13490501,2016-04-22T13:22:57.152Z,"65km W of Anchor Point, Alaska",earthquake,4.5,3.1,,,automatic,ak,ak
2016-04-22T12:35:14.040Z,33.4695,-116.453,7.45,2.51,ml,93,24,0.0584,0.17,ci,ci37335463,2016-04-22T14:02:06.613Z,"23km ESE of Anza, CA",earthquake,0.1,0.32,0.13,133,reviewed,ci,ci
2016-04-22T12:32:43.000Z,62.9388,-148.6933,57.6,1.5,ml,,,,0.9,ak,ak13490447,2016-04-22T13:22:59.179Z,"52km SSE of Cantwell, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-22T12:18:18.000Z,61.0172,-151.5508,61.4,1.7,ml,,,,0.9,ak,ak13490445,2016-04-22T13:22:58.232Z,"39km NNW of Nikiski, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-04-22T11:56:31.700Z,33.2075,-115.717,3.15,1.22,ml,34,74,0.08282,0.2,ci,ci37335455,2016-04-22T13:50:06.722Z,"16km S of Bombay Beach, CA",earthquake,0.22,0.41,0.148,21,reviewed,ci,ci
2016-04-22T11:15:41.000Z,51.9551,-172.0014,44.6,2.6,ml,,,,0.7,ak,ak13490443,2016-04-23T00:39:38.176Z,"78km SW of Amukta Island, Alaska",earthquake,9.1,33.9,,,reviewed,ak,ak
2016-04-22T11:13:28.300Z,47.2896667,-122.2821667,21.02,1.23,ml,17,112,0.09184,0.21,uw,uw61129472,2016-04-22T19:13:43.890Z,"1km N of Lakeland South, Washington",earthquake,0.51,0.76,0.141,16,reviewed,uw,uw
2016-04-22T10:47:03.910Z,13.6489,-90.1008,84.39,4.3,mb,,163,0.845,1.35,us,us20005ktw,2016-04-22T12:45:03.015Z,"23km SSW of San Francisco Menendez, El Salvador",earthquake,7.8,8.1,0.059,80,reviewed,us,us
2016-04-22T10:35:47.000Z,59.4055,-152.6124,52.8,1.5,ml,,,,0.56,ak,ak13490442,2016-04-22T11:26:04.689Z,"60km SW of Anchor Point, Alaska",earthquake,9.7,7.1,,,automatic,ak,ak
2016-04-22T10:28:35.014Z,40.6422,-119.5127,0,1.9,ml,6,76.35,0.671,0.2475,nn,nn00541448,2016-04-23T20:57:39.858Z,"13km WNW of Gerlach-Empire, Nevada",earthquake,4.49,,0.13,4,reviewed,nn,nn
2016-04-22T10:27:29.000Z,63.1728,-150.5747,121.5,2,ml,,,,0.35,ak,ak13490437,2016-04-22T11:26:03.661Z,"85km WSW of Cantwell, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-04-22T10:14:34.600Z,18.3115,-67.6299,24,2.2,Md,3,324,0.53449759,0.07,pr,pr16113003,2016-04-22T12:23:53.087Z,"40km W of Rincon, Puerto Rico",earthquake,1.1,9.1,0,3,reviewed,pr,pr
2016-04-22T10:03:54.026Z,40.6298,-119.4813,0,1.2,ml,3,313.83,0.734,0.1767,nn,nn00541512,2016-04-23T20:59:03.836Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,5.36,,0.21,2,reviewed,nn,nn
2016-04-22T09:42:58.249Z,36.5022,-114.0121,2.4,1.1,ml,6,160.1,0.652,0.2008,nn,nn00541447,2016-04-23T20:58:28.715Z,"31km SSE of Bunkerville, Nevada",earthquake,3.85,4.7,0.13,4,reviewed,nn,nn
2016-04-22T09:42:58.000Z,61.8742,-150.9169,63.8,1.8,ml,,,,0.7,ak,ak13490434,2016-04-22T10:09:48.834Z,"48km WNW of Willow, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-04-22T09:27:22.749Z,40.6129,-119.4324,0,1.5,ml,4,204.32,0.733,0.1383,nn,nn00541446,2016-04-23T20:58:22.714Z,"5km NW of Gerlach-Empire, Nevada",earthquake,5.67,,0.06,3,reviewed,nn,nn
2016-04-22T09:22:34.000Z,60.0793,-141.1621,7.9,1.5,ml,,,,0.95,ak,ak13490432,2016-04-22T10:09:47.059Z,"70km E of Cape Yakataga, Alaska",earthquake,1.1,0.3,,,automatic,ak,ak
2016-04-22T09:09:10.000Z,62.6874,-149.7682,59,1.5,ml,,,,0.56,ak,ak13490379,2016-04-22T10:09:51.137Z,"44km NNE of Talkeetna, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-22T09:07:31.000Z,59.837,-151.5861,121,1.5,ml,,,,0.28,ak,ak13490378,2016-04-22T10:09:50.059Z,"15km ENE of Anchor Point, Alaska",earthquake,1.2,2.4,,,automatic,ak,ak
2016-04-22T08:56:26.750Z,38.8183333,-122.8171667,2.35,1.16,md,39,61,0.0075,0.04,nc,nc72626075,2016-04-26T04:46:03.439Z,"6km NW of The Geysers, California",earthquake,0.19,0.27,0.116,12,reviewed,nc,nc
2016-04-22T08:54:28.370Z,14.8182,-87.5687,10.11,4.5,mb,,75,0.809,0.93,us,us20005ktb,2016-04-22T09:23:09.966Z,"9km NE of La Libertad, Honduras",earthquake,6.9,7.1,0.075,53,reviewed,us,us
2016-04-22T08:52:24.740Z,-0.2669,-80.5507,46.58,4.8,mb,,96,2.068,0.91,us,us20005kta,2016-04-22T09:22:01.462Z,"39km NNW of Bahia de Caraquez, Ecuador",earthquake,6.8,6.1,0.069,64,reviewed,us,us
2016-04-22T08:47:42.138Z,37.9379,-118.3091,8.5,1.1,ml,10,110.55,0.306,0.1593,nn,nn00541442,2016-04-23T20:57:58.425Z,"61km N of Dixon Lane-Meadow Creek, California",earthquake,2.29,13.8,0.11,2,reviewed,nn,nn
2016-04-22T08:39:49.000Z,63.2708,-151.1911,5.1,1.1,ml,,,,0.24,ak,ak13490371,2016-04-22T09:28:32.456Z,"113km W of Cantwell, Alaska",earthquake,0.7,1,,,automatic,ak,ak
2016-04-22T08:34:55.330Z,38.4102,-119.3995,0,2.1,ml,18,54.05,0.069,0.3101,nn,nn00541441,2016-04-23T20:59:27.294Z,"22km NW of Bridgeport, California",earthquake,1.23,,0.27,8,reviewed,nn,nn
2016-04-22T08:27:40.330Z,37.5228333,-118.787,5.89,1.29,md,29,92,0.054,0.08,nc,nc72626060,2016-04-25T22:30:03.398Z,"21km SE of Mammoth Lakes, California",earthquake,0.28,0.72,0.225,26,reviewed,nc,nc
2016-04-22T08:26:35.630Z,39.7213333,-111.2375,0.93,1.46,md,9,141,0.08512,0.15,uu,uu60146102,2016-04-27T05:11:55.330Z,"20km ENE of Fairview, Utah",earthquake,0.63,11.14,0.152,6,reviewed,uu,uu
2016-04-22T08:10:43.940Z,46.0101667,-111.4316667,1.08,1.4,ml,14,71,0.209,0.13,mb,mb80137584,2016-04-22T14:11:59.730Z,"16km NE of Three Forks, Montana",earthquake,0.31,1.73,0.138,5,reviewed,mb,mb
2016-04-22T08:04:49.070Z,32.4046667,-115.2553333,6.96,2.86,ml,27,143,0.04454,0.35,ci,ci37335423,2016-04-22T13:35:12.889Z,"8km NW of Delta, B.C., MX",earthquake,0.61,1.6,0.164,53,reviewed,ci,ci
2016-04-22T07:58:14.000Z,59.4308,-154.8448,190.9,2.5,ml,,,,0.64,ak,ak13490367,2016-04-22T08:42:59.640Z,"35km S of Old Iliamna, Alaska",earthquake,11.9,5.4,,,automatic,ak,ak
2016-04-22T07:45:09.000Z,60.0767,-146.9854,7.6,1.7,ml,,,,0.36,ak,ak13490319,2016-04-22T08:42:07.114Z,"80km NNW of Middleton Island, Alaska",earthquake,1.4,0.3,,,automatic,ak,ak
2016-04-22T07:37:41.000Z,62.5167,-150.4809,95.2,1.2,ml,,,,0.92,ak,ak13490318,2016-04-22T08:06:42.171Z,"28km NW of Talkeetna, Alaska",earthquake,0.6,1.9,,,automatic,ak,ak
2016-04-22T07:28:45.520Z,-29.4962,-111.5667,10,5,mb,,119,2.991,1.28,us,us20005ksq,2016-04-22T07:48:27.964Z,"Easter Island region",earthquake,12,1.9,0.037,232,reviewed,us,us
2016-04-22T07:02:29.230Z,41.8451,-119.6306,10.3,2.1,ml,6,133.43,0.164,0.1641,nn,nn00541427,2016-04-23T20:57:52.630Z,"70km ESE of Lakeview, Oregon",earthquake,3.17,2.6,0.46,5,reviewed,nn,nn
2016-04-22T06:59:07.000Z,46.496,-65.999,5,2.9,mb_lg,,,,0.31,us,us20005l4n,2016-04-23T05:32:15.148Z,"69km SW of Miramichi, Canada",earthquake,3.1,2,,,reviewed,ott,ott
2016-04-22T06:45:05.000Z,62.08,-150.6578,3,1.8,ml,,,,0.69,ak,ak13490315,2016-04-22T07:26:33.400Z,"39km SW of Talkeetna, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
